# millisec, uSv/h, CPS, CPM, Temp, Alt, roll, pitch, heading, x_accel, y_accel, z_accel, balloonstate
# millisec, uSv/h, CPS, CPM, Temp, Alt, roll, pitch, heading, x_accel, y_accel, z_accel, balloonstate
7548769,  0.33,  2,  58, -7.60, 4703.73, -86.93, -3.78, 9.59, 0.63, -9.49, 0.51, 0
7549766,  0.31,  1,  56, -7.50, 4687.37, -94.01, -2.67, -19.44, 0.31, -6.71, -0.47, 0
7550763,  0.30,  0,  54, -7.50, 4675.33, -88.29, -1.20, -77.31, 0.27, -13.14, 0.39, 0
7551760,  0.30,  1,  54, -52.10, 5663.83, -93.43, -6.27, 108.76, 0.86, -7.85, -0.47, 0
7552757,  0.30,  0,  53, -7.30, 4642.61, -88.98, -4.70, -176.08, 0.90, -10.98, 0.20, 0
7553754,  0.29,  0,  52, -7.30, 4626.89, -92.42, -3.86, -138.82, 0.63, -9.30, -0.39, 0
7554751,  0.30,  2,  53, -7.30, 4616.12, -87.25, -3.60, -4.28, 0.82, -13.06, 0.63, 0
7555748,  0.30,  2,  54, -7.30, 4598.72, -95.82, -3.99, -38.53, 0.43, -6.16, -0.63, 0
7556745,  0.29,  0,  52, -7.10, 4587.72, -88.15, -3.33, -129.23, 0.71, -12.12, 0.39, 0
7557742,  0.30,  2,  54, -49.60, 5240.54, -91.15, -3.69, 114.89, 0.63, -9.73, -0.20, 0
7558739,  0.31,  2,  56, -6.90, 4558.60, -89.37, -2.20, -75.24, 0.27, -7.14, 0.08, 0
7559736,  0.31,  0,  56, -7.00, 4538.94, -88.36, -2.55, -89.06, 0.55, -12.32, 0.35, 0
7560733,  0.31,  0,  56, -6.90, 4524.98, -90.00, -4.69, -63.51, 0.59, -7.18, 0.00, 0
7561730,  0.31,  1,  56, -6.90, 4512.35, -89.82, -1.45, -60.97, 0.31, -12.43, 0.04, 0
7562727,  0.31,  0,  55, -50.70, 5693.37, -89.26, -4.43, 131.47, 0.94, -12.16, 0.16, 0
7563724,  0.31,  0,  55, -52.80, 5486.84, -94.15, -6.19, 141.68, 0.82, -7.57, -0.55, 0
7564721,  0.30,  1,  54, -6.50, 4469.72, -92.97, 2.23, -145.82, -0.47, -12.08, -0.63, 0
7565718,  0.30,  0,  53, -39.00, 5526.51, -89.53, -2.12, 142.78, 0.35, -9.53, 0.08, 0
7566715,  0.29,  0,  52, -6.30, 4441.63, -91.08, -4.74, -70.69, 0.86, -10.40, -0.20, 0
7567711,  0.29,  1,  52, -6.30, 4428.07, -89.70, -8.21, -11.21, 1.10, -7.61, 0.04, 0
7568708,  0.28,  0,  50, -6.20, 4415.83, -92.03, -5.47, -69.21, 1.06, -11.06, -0.39, 0
7569705,  0.27,  0,  48, -6.10, 4403.35, -87.00, -2.45, 177.80, 0.35, -8.24, 0.43, 0
7570702,  0.27,  0,  48, -6.00, 4383.10, -91.71, -7.84, -169.98, 0.90, -6.55, -0.20, 0
7571699,  0.27,  1,  48, -6.00, 4368.46, -90.38, -4.03, -63.46, 0.82, -11.69, -0.08, 0
7572696,  0.27,  0,  48, -5.90, 4354.88, -90.80, -4.57, -86.59, 0.90, -11.30, -0.16, 0
7573693,  0.27,  1,  49, -5.80, 4339.25, -88.68, -0.19, -138.25, 0.04, -11.92, 0.27, 0
7574690,  0.28,  2,  50, -5.70, 4325.58, -88.08, -5.75, -125.43, 1.06, -10.51, 0.35, 0
7575687,  0.29,  2,  51, -5.70, 4311.29, -89.71, -4.29, -107.83, 0.59, -7.85, 0.04, 0
7576684,  0.29,  0,  51, -5.50, 4299.71, -87.34, -0.59, -113.82, 0.08, -7.61, 0.35, 0
7577681,  0.28,  0,  50, -5.40, 4283.66, -88.99, -5.83, -82.30, 1.14, -11.14, 0.20, 0
7578678,  0.27,  0,  49, -5.50, 4270.46, -88.80, -5.38, -95.00, 0.71, -7.49, 0.16, 0
7579675,  0.27,  1,  48, -5.30, 4259.06, -88.74, -2.69, -74.86, 0.59, -12.51, 0.27, 0
7580672,  0.27,  1,  49, -5.20, 4246.53, -88.03, -1.41, -154.43, 0.20, -7.96, 0.27, 0
7581668,  0.26,  2,  47, -31.70, 4782.02, -86.09, -0.00, 164.21, 0.00, -6.32, 0.43, 0
7582665,  0.26,  0,  46, -5.00, 4215.27, -92.74, -3.23, -101.58, 0.51, -9.02, -0.43, 0
7583662,  0.27,  2,  48, -31.10, 4096.55, -89.06, -3.50, 56.72, 0.59, -9.61, 0.16, 0
7584659,  0.27,  1,  48, -41.20, 4546.46, -88.88, -4.10, 81.75, 0.86, -12.04, 0.24, 0
7585656,  0.26,  0,  47, -4.50, 4176.38, -86.61, -2.42, 27.89, 0.39, -9.26, 0.55, 0
7586653,  0.26,  0,  47, -37.20, 4357.72, -88.04, 0.78, 59.72, -0.08, -5.73, 0.20, 0
7587650,  0.26,  0,  46, -23.40, 3983.16, -87.47, -3.57, 49.31, 0.94, -15.06, 0.67, 0
7588647,  0.26,  0,  46, -35.00, 4684.56, -90.81, -4.03, 97.60, 0.59, -8.36, -0.12, 0
7589644,  0.25,  0,  45, -17.30, 4168.64, -94.47, -7.98, 61.42, 1.06, -7.53, -0.59, 0
7590641,  0.25,  0,  45, -3.80, 4105.74, -95.12, -1.97, -122.50, 0.20, -5.69, -0.51, 0
7591637,  0.25,  0,  45, -7.50, 4295.47, -91.43, -2.50, 58.09, 0.55, -12.59, -0.31, 0
7592634,  0.25,  1,  45, -3.60, 4079.84, -88.98, -2.04, -156.44, 0.39, -11.02, 0.20, 0
7593631,  0.26,  1,  46, -34.80, 4260.98, -92.63, -11.40, 49.39, 0.86, -4.28, -0.20, 0
7594628,  0.25,  0,  45, -3.40, 4053.01, -88.42, -4.74, 22.27, 0.59, -7.10, 0.20, 0
7595625,  0.24,  0,  43, -21.00, 3993.60, -89.33, -3.37, 52.06, 0.78, -13.34, 0.16, 0
7596622,  0.25,  1,  44, -3.20, 4021.14, -94.50, -2.94, -92.96, 0.82, -15.97, -1.26, 0
7597619,  0.24,  0,  43, -3.00, 4013.03, -89.82, -2.99, 31.90, 0.67, -12.79, 0.04, 0
7598616,  0.22,  0,  40, -3.00, 3993.98, -87.23, -3.69, 2.50, 0.78, -12.16, 0.59, 0
7599613,  0.22,  1,  39, -2.90, 3980.55, -92.21, -8.30, 54.23, 1.33, -9.14, -0.35, 0
7600609,  0.21,  0,  38, -2.70, 3969.12, -89.18, -1.09, -114.58, 0.31, -16.51, 0.24, 0
7601606,  0.21,  0,  38, -20.10, 4036.00, -85.19, 3.00, 79.08, -0.39, -7.45, 0.63, 0
7602603,  0.21,  0,  38, -2.50, 3941.99, -87.87, -3.28, -0.59, 0.67, -11.61, 0.43, 0
7603600,  0.19,  0,  35, -35.40, 4186.66, -89.83, -2.93, 77.22, 0.67, -13.02, 0.04, 0
7604597,  0.19,  0,  34, -35.40, 4207.89, -87.91, -1.79, 84.53, 0.24, -7.53, 0.27, 0
7605594,  0.19,  2,  35, -2.00, 3900.25, -86.21, -1.98, 40.32, 0.47, -13.61, 0.90, 0
7606591,  0.19,  0,  35, -1.90, 3886.47, -89.17, -8.25, 41.92, 1.57, -10.83, 0.16, 0
7607588,  0.19,  0,  34, -1.80, 3877.61, -87.43, -1.61, -96.70, 0.20, -6.98, 0.31, 0
7608584,  0.18,  1,  33, -1.80, 3857.97, -88.93, -2.99, -123.69, 0.55, -10.51, 0.20, 0
7609581,  0.18,  0,  32, -24.20, 4135.62, -90.51, -3.59, 161.77, 1.10, -17.50, -0.16, 0
7610578,  0.18,  1,  33, -1.50, 3833.72, -85.20, -3.59, 10.43, 0.59, -9.34, 0.78, 0
7611575,  0.18,  0,  32, -1.50, 3817.82, -91.12, -11.36, -19.30, 1.61, -8.00, -0.16, 0
7612572,  0.18,  0,  32, -1.40, 3803.30, -92.12, -6.07, -63.12, 0.90, -8.47, -0.31, 0
7613569,  0.18,  0,  32, -1.30, 3794.65, -86.91, -2.70, -137.37, 0.27, -5.81, 0.31, 0
7614566,  0.17,  1,  31, -1.30, 3777.00, -87.84, -2.30, -118.57, 0.63, -15.61, 0.59, 0
7615562,  0.17,  2,  31, -1.20, 3765.57, -90.22, -3.98, -7.68, 0.71, -10.16, -0.04, 0
7616559,  0.17,  0,  31, -1.20, 3750.89, -93.14, -5.95, -82.72, 0.75, -7.14, -0.39, 0
7617556,  0.17,  1,  30, -1.10, 3738.52, -86.97, 0.25, 179.86, -0.04, -8.90, 0.47, 0
7618553,  0.15,  0,  28, -1.00, 3724.85, -91.10, -4.16, -104.55, 0.75, -10.24, -0.20, 0
7619550,  0.16,  1,  29, -0.90, 3712.28, -93.48, 0.75, -173.79, -0.12, -9.02, -0.55, 0
7620547,  0.17,  1,  30, -23.40, 3806.11, -90.00, -5.93, 64.96, 1.37, -13.22, 0.00, 0
7621544,  0.17,  2,  31, -0.60, 3687.43, -88.46, -3.94, -45.50, 0.71, -10.24, 0.27, 0
7622540,  0.18,  1,  32, -0.60, 3674.67, -89.47, -3.71, -25.75, 0.55, -8.47, 0.08, 0
7623537,  0.18,  0,  32, -0.50, 3660.96, -87.13, -0.62, -58.14, 0.12, -10.94, 0.55, 0
7624534,  0.17,  0,  31, -0.40, 3647.03, -92.15, -7.28, 28.00, 0.67, -5.22, -0.20, 0
7625531,  0.17,  0,  31, -0.30, 3637.32, -89.47, -3.16, 28.17, 0.71, -12.79, 0.12, 0
7626528,  0.17,  0,  31, -0.20, 3620.32, -93.50, -0.17, -137.55, 0.04, -13.45, -0.82, 0
7627525,  0.17,  1,  31, 0.00, 3610.51, -88.42, -5.12, 38.81, 0.51, -5.69, 0.16, 0
7628521,  0.18,  1,  32, 0.00, 3593.91, -90.98, -5.52, 13.27, 0.67, -6.90, -0.12, 0
7629518,  0.18,  0,  32, -22.90, 3429.62, -88.13, -0.23, 57.12, 0.04, -9.61, 0.31, 0
7630515,  0.18,  0,  32, 0.30, 3566.51, -89.14, -2.56, -178.36, 0.47, -10.51, 0.16, 0
7631512,  0.18,  1,  32, -19.00, 4001.94, -89.14, -2.36, 159.70, 0.43, -10.47, 0.16, 0
7632509,  0.18,  0,  32, 0.60, 3540.26, -88.66, -3.49, 41.93, 0.51, -8.36, 0.20, 0
7633506,  0.17,  0,  31, -2.90, 3576.27, -86.92, -3.59, 45.97, 0.55, -8.75, 0.47, 0
7634502,  0.16,  0,  29, -30.70, 3598.33, -90.25, -7.12, 50.71, 1.14, -9.10, -0.04, 0
7635499,  0.15,  1,  28, 0.90, 3498.00, -86.59, -2.21, 38.82, 0.43, -11.18, 0.67, 0
7636496,  0.15,  0,  28, -2.60, 3525.56, -86.92, -1.73, 42.87, 0.35, -11.65, 0.63, 0
7637493,  0.16,  1,  29, -28.70, 3621.51, -86.61, -2.07, 62.82, 0.43, -11.92, 0.71, 0
7638490,  0.17,  1,  30, 1.40, 3459.22, -86.82, 0.98, 176.92, -0.16, -9.18, 0.51, 0
7639486,  0.16,  0,  29, 1.40, 3440.88, -90.44, -3.76, -87.28, 0.67, -10.16, -0.08, 0
7640483,  0.15,  0,  28, 1.40, 3427.51, -96.68, -4.09, -173.44, 0.94, -13.06, -1.53, 0
7641480,  0.15,  1,  27, 1.60, 3417.43, -86.65, 0.72, -33.31, -0.12, -9.38, 0.55, 0
7642477,  0.15,  0,  27, 1.50, 3400.23, -89.77, -8.03, 28.07, 1.37, -9.73, 0.04, 0
7643474,  0.14,  0,  25, -22.60, 3774.44, -85.68, -5.37, 87.00, 0.78, -8.32, 0.63, 0
7644470,  0.13,  0,  24, -24.80, 3614.81, -85.35, 0.36, 90.29, -0.04, -6.28, 0.51, 0
7645467,  0.13,  0,  24, -2.60, 3416.61, -90.00, -2.66, 52.29, 0.63, -13.53, 0.00, 0
7646464,  0.14,  1,  25, 2.20, 3344.39, -90.23, -1.60, -71.29, 0.27, -9.85, -0.04, 0
7647461,  0.14,  0,  25, -10.00, 3608.72, -90.76, -1.52, 158.99, 0.24, -8.87, -0.12, 0
7648458,  0.14,  0,  25, -30.30, 3647.75, -92.00, -9.24, 71.37, 0.55, -3.37, -0.12, 0
7649454,  0.14,  0,  25, -20.50, 3980.18, -89.27, -2.47, 153.10, 0.67, -15.46, 0.20, 0
7650451,  0.15,  2,  27, -0.70, 3470.64, -96.82, 0.62, 72.40, -0.04, -3.61, -0.43, 0
7651448,  0.15,  0,  27, 2.80, 3276.85, -86.37, -5.22, -108.16, 0.51, -5.57, 0.35, 0
7652445,  0.14,  0,  26, -4.10, 3262.89, -95.67, -5.27, 162.76, 0.55, -5.92, -0.59, 0
7653442,  0.14,  0,  25, -25.10, 4150.79, -88.75, -1.87, 142.29, 0.24, -7.22, 0.16, 0
7654438,  0.14,  0,  25, 3.10, 3235.39, -85.32, 0.25, -120.40, -0.04, -9.10, 0.75, 0
7655435,  0.14,  0,  25, 3.10, 3219.65, -89.74, -3.88, -36.38, 0.59, -8.67, 0.04, 0
7656432,  0.15,  3,  27, 3.10, 3207.15, -91.22, -6.09, -26.54, 1.18, -11.02, -0.24, 0
7657429,  0.15,  0,  27, 3.20, 3192.15, -91.35, -4.31, -176.76, 0.63, -8.32, -0.20, 0
7658425,  0.15,  0,  27, 3.40, 3179.92, -87.43, -1.44, 36.17, 0.35, -14.00, 0.63, 0
7659422,  0.14,  0,  26, 3.40, 3166.21, -88.82, 1.57, -94.77, -0.16, -5.73, 0.12, 0
7660419,  0.15,  1,  27, -8.00, 3350.31, -90.92, -3.22, 169.35, 0.55, -9.77, -0.16, 0
7661416,  0.15,  0,  27, -26.10, 3253.10, -85.84, -2.60, 58.28, 0.39, -8.63, 0.63, 0
7662413,  0.15,  0,  27, 3.80, 3123.63, -93.78, -2.52, 0.61, 0.39, -8.90, -0.59, 0
7663409,  0.15,  1,  28, 3.80, 3111.93, -89.19, -3.63, -157.16, 0.35, -5.57, 0.08, 0
7664406,  0.16,  1,  29, 3.80, 3094.36, -92.53, -2.78, -152.11, 0.43, -8.87, -0.39, 0
7665403,  0.15,  0,  27, -29.60, 3935.31, -86.08, -1.72, 152.65, 0.43, -14.32, 0.98, 0
7666400,  0.15,  0,  27, 4.20, 3067.32, -91.43, -6.18, 45.80, 0.51, -4.71, -0.12, 0
7667396,  0.15,  0,  27, 4.20, 3055.36, -87.75, -0.00, -22.38, 0.00, -8.00, 0.31, 0
7668393,  0.15,  1,  27, 4.30, 3036.87, -95.55, -6.07, -50.18, 0.86, -8.08, -0.78, 0
7669390,  0.15,  0,  27, -27.60, 3434.31, -92.04, -3.30, 113.49, 0.51, -8.83, -0.31, 0
7670387,  0.14,  0,  26, -25.50, 3409.70, -89.20, -5.82, 116.13, 0.86, -8.47, 0.12, 0
7671383,  0.15,  1,  27, 4.80, 2997.76, -107.63, 0.42, 14.70, -0.04, -5.06, -1.61, 0
7672380,  0.15,  1,  28, -26.70, 3243.43, -89.82, 0.71, 133.03, -0.16, -12.67, 0.04, 0
7673377,  0.15,  0,  28, 4.90, 2973.35, -89.54, -1.85, 174.50, 0.31, -9.73, 0.08, 0
7674373,  0.15,  0,  27, 5.00, 2957.25, -89.43, -2.65, -26.30, 0.55, -11.89, 0.12, 0
7675370,  0.15,  2,  27, 5.00, 2940.29, -91.31, -5.21, 15.14, 1.10, -12.04, -0.27, 0
7676367,  0.15,  0,  27, 5.10, 2929.15, -89.33, -0.45, -58.48, 0.08, -10.04, 0.12, 0
7677364,  0.14,  0,  26, 5.10, 2915.79, -87.64, -4.37, 14.24, 0.51, -6.67, 0.27, 0
7678360,  0.14,  0,  26, 5.10, 2895.24, -88.04, -2.26, 40.85, 0.59, -14.91, 0.51, 0
7679357,  0.14,  0,  25, 5.30, 2881.38, -89.01, 0.99, 30.62, -0.12, -6.79, 0.12, 0
7680354,  0.14,  1,  25, 5.40, 2866.87, -90.75, -3.14, 2.98, 0.82, -15.02, -0.20, 0
7681351,  0.13,  0,  23, 5.50, 2853.71, -87.15, -3.98, -56.07, 0.55, -7.88, 0.39, 0
7682347,  0.12,  0,  22, 3.20, 2841.68, -93.76, -0.83, 167.69, 0.08, -5.37, -0.35, 0
7683344,  0.13,  1,  23, -2.70, 2738.91, -89.37, 0.63, 97.88, -0.16, -14.36, 0.16, 0
7684341,  0.13,  0,  23, -24.40, 3078.96, -88.66, -1.84, 96.41, 0.43, -13.42, 0.31, 0
7685337,  0.13,  1,  24, -14.60, 2635.60, -87.75, -3.03, 64.29, 1.06, -20.01, 0.78, 0
7686334,  0.14,  1,  25, 6.20, 2781.38, -89.42, -2.53, 15.40, 0.51, -11.53, 0.12, 0
7687331,  0.13,  0,  24, 6.30, 2769.87, -86.21, -1.68, -66.72, 0.16, -5.33, 0.35, 0
7688328,  0.13,  1,  24, 6.30, 2752.58, -89.47, -7.09, -74.00, 1.06, -8.51, 0.08, 0
7689324,  0.13,  0,  24, 6.30, 2739.57, -86.07, -0.67, -88.44, 0.24, -20.01, 1.37, 0
7690321,  0.13,  0,  24, -4.20, 2735.64, -87.65, -2.35, 34.81, 0.35, -8.59, 0.35, 0
7691318,  0.13,  0,  23, -24.80, 3437.24, -86.71, -1.28, 140.40, 0.27, -12.28, 0.71, 0
7692314,  0.13,  1,  24, -21.40, 3307.72, -88.42, -1.44, 159.52, 0.43, -17.10, 0.47, 0
7693311,  0.13,  0,  24, 6.90, 2684.24, -97.36, -1.09, -15.80, 0.16, -8.20, -1.06, 0
7694308,  0.13,  0,  24, 6.90, 2669.38, -88.07, -3.47, -126.45, 0.71, -11.65, 0.39, 0
7695304,  0.13,  1,  24, 6.90, 2656.91, -88.67, -1.52, -43.73, 0.31, -11.85, 0.27, 0
7696301,  0.13,  0,  24, 7.00, 2644.47, -90.00, -2.20, -30.83, 0.35, -9.18, 0.00, 0
7697298,  0.13,  0,  23, 7.00, 2630.20, -88.32, -2.80, -93.82, 0.59, -12.04, 0.35, 0
7698295,  0.12,  0,  22, 7.10, 2617.79, -96.10, -9.35, -176.61, 1.88, -11.38, -1.22, 0
7699291,  0.12,  0,  22, 7.30, 2601.73, -89.07, 5.28, -25.45, -0.67, -7.22, 0.12, 0
7700288,  0.13,  1,  23, 0.50, 2669.16, -94.19, 1.20, 49.71, -0.16, -7.49, -0.55, 0
7701285,  0.13,  1,  23, 7.40, 2575.49, -91.55, -10.41, -162.01, 1.33, -7.26, -0.20, 0
7702281,  0.13,  1,  24, -1.20, 2726.25, -89.16, -0.84, 168.53, 0.12, -8.04, 0.12, 0
7703278,  0.13,  0,  24, -19.30, 2880.27, -89.03, -3.88, 102.80, 0.78, -11.57, 0.20, 0
7704275,  0.14,  1,  25, 7.80, 2535.08, -92.21, -3.03, 6.81, 0.86, -16.28, -0.63, 0
7705271,  0.14,  0,  25, 7.90, 2522.89, -85.91, -6.50, -120.37, 0.94, -8.24, 0.59, 0
7706268,  0.13,  0,  24, 7.80, 2510.29, -92.52, -4.78, -41.45, 0.75, -8.90, -0.39, 0
7707265,  0.14,  1,  25, -2.20, 2948.21, -90.44, -3.96, 144.68, 0.71, -10.20, -0.08, 0
7708261,  0.14,  0,  25, 8.20, 2481.74, -89.52, -14.93, -113.99, 1.26, -4.71, 0.04, 0
7709258,  0.14,  0,  25, 8.00, 2471.53, -97.85, -9.96, 53.62, 1.41, -7.96, -1.10, 0
7710255,  0.13,  0,  23, 8.30, 2455.07, -93.99, 1.00, 140.96, -0.12, -6.75, -0.47, 0
7711251,  0.13,  0,  23, -18.40, 2537.22, -90.96, -5.76, 70.50, 0.47, -4.67, -0.08, 0
7712248,  0.13,  0,  23, 8.50, 2431.34, -85.89, -5.80, -11.31, 0.67, -6.55, 0.47, 0
7713245,  0.13,  0,  23, 8.60, 2416.85, -89.46, -1.34, -85.49, 0.20, -8.36, 0.08, 0
7714241,  0.13,  0,  23, 8.60, 2396.68, -90.40, -5.99, -145.92, 0.59, -5.61, -0.04, 0
7715238,  0.13,  0,  23, 8.70, 2386.25, -85.02, -0.50, -178.78, 0.12, -13.49, 1.18, 0
7716235,  0.11,  0,  20, 8.70, 2372.14, -96.64, -3.50, -45.38, 0.35, -5.73, -0.67, 0
7717231,  0.11,  1,  21, 8.90, 2358.26, -91.47, -2.54, -171.94, 0.75, -16.83, -0.43, 0
7718228,  0.11,  0,  21, 8.80, 2345.77, -91.78, 0.89, -75.33, -0.16, -10.08, -0.31, 0
7719224,  0.12,  1,  22, 8.80, 2332.45, -89.61, -2.94, -56.03, 0.59, -11.45, 0.08, 0
7720221,  0.11,  0,  21, 8.80, 2318.94, -92.69, -0.24, -29.79, 0.04, -9.18, -0.43, 0
7721218,  0.11,  0,  21, -17.40, 2755.86, -91.75, -6.98, 96.15, 0.47, -3.84, -0.12, 0
7722214,  0.11,  0,  21, -12.40, 2633.87, -87.22, 0.56, 104.22, -0.12, -12.12, 0.59, 0
7723211,  0.11,  0,  20, -11.90, 2585.80, -84.24, -4.70, 99.63, 0.35, -4.28, 0.43, 0
7724208,  0.10,  0,  19, -16.50, 2333.50, -87.70, -1.53, 70.55, 0.31, -11.73, 0.47, 0
7725204,  0.10,  0,  19, 9.50, 2249.39, -87.99, -3.24, -15.87, 0.82, -14.55, 0.51, 0
7726201,  0.10,  0,  19, 6.30, 2240.77, -91.66, -6.20, 32.35, 0.59, -5.41, -0.16, 0
7727198,  0.10,  0,  19, -15.90, 2303.57, -86.99, -0.25, 79.73, 0.04, -8.94, 0.47, 0
7728194,  0.10,  1,  19, 9.80, 2210.61, -88.82, -4.00, 26.85, 0.67, -9.53, 0.20, 0
7729191,  0.10,  0,  19, 9.80, 2197.99, -89.02, -0.00, -65.54, 0.00, -9.14, 0.16, 0
7730187,  0.10,  0,  19, 9.80, 2183.73, -88.92, -4.00, -124.36, 1.02, -14.59, 0.27, 0
7731184,  0.11,  2,  20, 9.80, 2169.71, -88.07, -3.98, -82.93, 1.22, -17.46, 0.59, 0
7732181,  0.10,  0,  19, 9.70, 2156.62, -93.84, -9.50, -12.23, 0.98, -5.84, -0.39, 0
7733177,  0.10,  0,  19, 9.70, 2145.31, -88.01, -4.80, -5.86, 1.14, -13.53, 0.47, 0
7734174,  0.10,  0,  19, 9.80, 2127.74, -97.22, -2.40, -117.51, 0.24, -5.57, -0.71, 0
7735171,  0.09,  0,  17, -11.10, 2459.11, -94.56, -4.20, 134.78, 0.47, -6.39, -0.51, 0
7736167,  0.10,  1,  18, 9.30, 2325.85, -90.46, -5.04, 156.03, 1.29, -14.67, -0.12, 0
7737164,  0.10,  1,  19, 10.00, 2084.21, -90.70, 0.23, 179.05, -0.04, -9.65, -0.12, 0
7738160,  0.11,  2,  21, 10.00, 2072.78, -88.02, -2.83, 179.31, 0.78, -15.85, 0.55, 0
7739157,  0.11,  0,  21, 10.00, 2059.11, -90.36, 2.51, -101.91, -0.27, -6.28, -0.04, 0
7740154,  0.11,  0,  20, 9.90, 2048.92, -90.29, -3.20, -8.74, 0.43, -7.73, -0.04, 0
7741150,  0.11,  0,  20, 9.90, 2031.32, -87.82, -0.22, -50.94, 0.04, -10.32, 0.39, 0
7742147,  0.11,  0,  20, -11.40, 1922.04, -90.13, -1.96, 77.03, 0.59, -17.18, -0.04, 0
7743143,  0.11,  1,  20, 10.20, 2003.40, -93.14, -3.45, -132.43, 0.43, -7.14, -0.39, 0
7744140,  0.11,  1,  21, 6.00, 2039.15, -88.09, -4.29, 26.91, 1.06, -14.12, 0.47, 0
7745137,  0.12,  2,  22, 10.10, 1975.87, -94.84, -3.38, 31.35, 0.55, -9.26, -0.78, 0
7746133,  0.12,  1,  22, 10.30, 1961.02, -93.00, -5.67, -91.43, 0.75, -7.49, -0.39, 0
7747130,  0.13,  1,  23, 10.30, 1946.30, -91.42, -4.53, -141.83, 0.63, -7.92, -0.20, 0
7748126,  0.12,  0,  22, 10.30, 1932.60, -87.38, -3.49, -125.68, 0.63, -10.28, 0.47, 0
7749123,  0.12,  0,  22, -18.50, 2467.50, -91.42, 1.42, 127.08, -0.31, -12.63, -0.31, 0
7750120,  0.12,  0,  22, 10.50, 1904.06, -97.18, -9.53, -41.57, 1.69, -9.96, -1.26, 0
7751116,  0.12,  0,  22, 10.50, 1893.13, -89.02, -2.54, 172.82, 0.51, -11.49, 0.20, 0
7752113,  0.12,  1,  22, 10.50, 1875.00, -90.46, -3.19, -169.42, 0.55, -9.85, -0.08, 0
7753109,  0.12,  0,  22, 10.70, 1862.80, -89.29, -4.24, -146.21, 0.47, -6.35, 0.08, 0
7754106,  0.12,  0,  22, 10.70, 1847.92, -86.62, -2.44, -143.66, 0.51, -11.96, 0.71, 0
7755102,  0.11,  0,  21, 10.70, 1834.16, -89.35, -3.47, -76.86, 0.63, -10.36, 0.12, 0
7756099,  0.11,  0,  21, 7.20, 1850.51, -92.34, -3.21, 62.29, 0.43, -7.69, -0.31, 0
7757096,  0.11,  0,  21, 10.90, 1809.67, -91.71, -2.40, 157.36, 0.27, -6.55, -0.20, 0
7758092,  0.11,  0,  21, 3.30, 2194.99, -87.80, 0.44, 158.29, -0.04, -5.10, 0.20, 0
7759089,  0.11,  0,  21, 11.20, 1777.91, -91.31, -6.51, -100.29, 0.98, -8.59, -0.20, 0
7760085,  0.11,  0,  20, 11.20, 1765.23, -87.21, -4.41, -111.62, 0.75, -9.65, 0.47, 0
7761082,  0.11,  1,  20, 11.10, 1749.51, -89.37, -3.92, -48.63, 0.98, -14.32, 0.16, 0
7762078,  0.10,  0,  19, 11.20, 1736.77, -95.31, -1.33, -29.83, 0.16, -6.75, -0.63, 0
7763075,  0.11,  1,  20, -16.30, 2396.47, -90.83, -2.48, 153.56, 0.35, -8.16, -0.12, 0
7764071,  0.10,  0,  19, 1.30, 1656.95, -92.62, -2.95, 62.28, 0.71, -13.69, -0.63, 0
7765068,  0.10,  0,  19, 11.70, 1694.42, -91.72, -1.15, -174.11, 0.24, -11.77, -0.35, 0
7766065,  0.10,  0,  19, 9.00, 1678.42, -92.19, -1.89, 30.98, 0.51, -15.42, -0.59, 0
7767061,  0.10,  0,  18, -13.40, 2006.85, -98.35, -7.49, 112.00, 0.75, -5.61, -0.82, 0
7768058,  0.10,  0,  18, 12.00, 1648.54, -97.20, 0.41, -97.81, -0.08, -10.87, -1.37, 0
7769054,  0.10,  0,  18, -4.60, 1509.42, -96.61, -1.92, 80.04, 0.27, -8.12, -0.94, 0
7770051,  0.10,  0,  18, 9.80, 1622.84, -88.35, -2.38, 36.99, 0.51, -12.24, 0.35, 0
7771047,  0.10,  0,  18, 9.10, 1595.27, -85.59, 1.06, 30.87, -0.27, -14.75, 1.14, 0
7772044,  0.10,  0,  18, 12.20, 1591.57, -87.64, -9.67, -14.24, 1.14, -6.67, 0.27, 0
7773040,  0.10,  1,  19, 12.20, 1578.16, -90.19, -5.18, 25.79, 1.10, -12.12, -0.04, 0
7774037,  0.11,  1,  20, -14.00, 2225.42, -94.93, -1.34, 130.90, 0.24, -10.00, -0.86, 0
7775034,  0.11,  0,  20, 12.70, 1550.70, -91.17, -0.23, -99.51, 0.04, -9.61, -0.20, 0
7776030,  0.11,  0,  20, 12.70, 1541.50, -88.22, -3.78, -75.98, 0.67, -10.08, 0.31, 0
7777027,  0.11,  1,  20, 12.70, 1525.64, -88.07, -0.39, -70.65, 0.04, -5.81, 0.20, 0
7778023,  0.11,  0,  20, 12.70, 1514.54, -81.03, 2.98, -30.27, -0.31, -5.96, 0.94, 0
7779020,  0.10,  0,  19, 12.80, 1500.55, -87.87, 1.42, -43.80, -0.31, -12.63, 0.47, 0
7780016,  0.10,  0,  19, -13.10, 1966.48, -91.37, 0.23, 112.84, -0.04, -9.81, -0.24, 0
7781013,  0.11,  1,  20, 13.10, 1468.31, -90.23, 2.53, -116.67, -0.43, -9.77, -0.04, 0
7782009,  0.11,  1,  21, 13.20, 1456.40, -88.62, -1.26, -147.91, 0.39, -17.89, 0.43, 0
